LOC123403204_1	LOC123403204
LOC123427487_1	LOC123427487
LOC123427488_3	LOC123427488
LOC123427488_2	LOC123427488
LOC123427488_1	LOC123427488
LOC123427489_1	LOC123427489
LOC123427491_1	LOC123427491
LOC123430657_1	LOC123430657
LOC123427493_1	LOC123427493
LOC123427494_1	LOC123427494
LOC123427495_1	LOC123427495
LOC123427496_1	LOC123427496
LOC123427497_1	LOC123427497
LOC123427498_1	LOC123427498
LOC123427500_1	LOC123427500
LOC123427502_1	LOC123427502
LOC123427503_1	LOC123427503
LOC123427505_1	LOC123427505
LOC123427507_2	LOC123427507
LOC123427507_1	LOC123427507
LOC123430661_1	LOC123430661
LOC123427510_1	LOC123427510
LOC123427511_1	LOC123427511
LOC123427509_1	LOC123427509
LOC123427514_1	LOC123427514
LOC123427512_1	LOC123427512
LOC123427515_1	LOC123427515
LOC123427516_1	LOC123427516
LOC123430667_1	LOC123430667
LOC123427517_1	LOC123427517
LOC123427518_1	LOC123427518
LOC123427519_1	LOC123427519
LOC123427520_1	LOC123427520
LOC123427521_1	LOC123427521
LOC123427523_1	LOC123427523
LOC123427524_1	LOC123427524
LOC123427526_1	LOC123427526
LOC123427527_1	LOC123427527
LOC123427529_1	LOC123427529
LOC123430669_1	LOC123430669
LOC123427531_1	LOC123427531
LOC123430671_1	LOC123430671
LOC123427533_1	LOC123427533
LOC123427532_1	LOC123427532
LOC123427534_1	LOC123427534
LOC123427535_1	LOC123427535
LOC123427541_1	LOC123427541
LOC123427542_1	LOC123427542
LOC123427543_1	LOC123427543
LOC123427544_1	LOC123427544
LOC123430675_1	LOC123430675
LOC123427546_1	LOC123427546
LOC123427547_1	LOC123427547
LOC123427547_2	LOC123427547
LOC123427549_1	LOC123427549
LOC123430677_1	LOC123430677
LOC123430678_1	LOC123430678
LOC123430680_1	LOC123430680
LOC123427551_1	LOC123427551
LOC123427552_1	LOC123427552
LOC123427553_1	LOC123427553
LOC123427554_1	LOC123427554
LOC123427555_1	LOC123427555
LOC123428692_1	LOC123428692
LOC123427557_1	LOC123427557
LOC123427558_1	LOC123427558
LOC123427559_1	LOC123427559
LOC123430683_1	LOC123430683
LOC123430686_1	LOC123430686
LOC123430689_1	LOC123430689
LOC123427560_1	LOC123427560
LOC123427561_1	LOC123427561
LOC123430691_1	LOC123430691
LOC123427562_1	LOC123427562
LOC123430692_1	LOC123430692
LOC123427564_1	LOC123427564
LOC123427567_1	LOC123427567
LOC123427569_1	LOC123427569
LOC123427570_1	LOC123427570
LOC123427571_1	LOC123427571
LOC123430693_1	LOC123430693
LOC123430694_1	LOC123430694
LOC123427574_1	LOC123427574
LOC123427573_1	LOC123427573
LOC123430695_1	LOC123430695
LOC123430695_2	LOC123430695
LOC123430696_1	LOC123430696
LOC123430697_1	LOC123430697
LOC123430698_1	LOC123430698
LOC123430699_1	LOC123430699
LOC123427578_1	LOC123427578
LOC123427577_1	LOC123427577
LOC123427579_1	LOC123427579
LOC123427580_1	LOC123427580
LOC123427581_1	LOC123427581
LOC123430700_1	LOC123430700
LOC123430701_1	LOC123430701
LOC123430702_1	LOC123430702
LOC123427583_1	LOC123427583
LOC123430703_1	LOC123430703
LOC123427587_1	LOC123427587
LOC123427589_1	LOC123427589
LOC123427588_1	LOC123427588
LOC123430705_1	LOC123430705
LOC123430706_1	LOC123430706
LOC123427592_1	LOC123427592
LOC123427591_1	LOC123427591
LOC123427594_1	LOC123427594
LOC123430707_1	LOC123430707
LOC123427597_1	LOC123427597
LOC123427598_1	LOC123427598
LOC123427599_1	LOC123427599
LOC123430709_1	LOC123430709
LOC123427602_1	LOC123427602
LOC123427601_1	LOC123427601
LOC123427603_1	LOC123427603
LOC123427605_1	LOC123427605
LOC123427607_1	LOC123427607
LOC123427606_1	LOC123427606
LOC123427609_1	LOC123427609
LOC123427611_1	LOC123427611
LOC123427612_1	LOC123427612
LOC123430713_1	LOC123430713
LOC123430714_1	LOC123430714
LOC123430715_1	LOC123430715
LOC123427615_1	LOC123427615
LOC123427618_1	LOC123427618
LOC123427620_1	LOC123427620
LOC123427621_1	LOC123427621
LOC123427622_1	LOC123427622
LOC123427624_1	LOC123427624
LOC123427626_1	LOC123427626
LOC123427629_1	LOC123427629
LOC123427627_1	LOC123427627
LOC123427628_1	LOC123427628
LOC123427630_1	LOC123427630
LOC123427632_1	LOC123427632
LOC123427631_1	LOC123427631
LOC123427633_1	LOC123427633
LOC123430718_1	LOC123430718
LOC123427634_1	LOC123427634
LOC123427637_1	LOC123427637
LOC123427638_1	LOC123427638
LOC123427639_1	LOC123427639
LOC123427640_1	LOC123427640
LOC123427642_1	LOC123427642
LOC123427644_1	LOC123427644
LOC123430720_1	LOC123430720
LOC123427645_1	LOC123427645
LOC123427647_1	LOC123427647
LOC123427646_1	LOC123427646
LOC123430724_1	LOC123430724
LOC123430726_1	LOC123430726
LOC123430727_1	LOC123430727
LOC123427648_1	LOC123427648
LOC123427649_1	LOC123427649
LOC123430733_1	LOC123430733
LOC123430734_1	LOC123430734
LOC123427651_1	LOC123427651
LOC123430735_1	LOC123430735
LOC123428719_1	LOC123428719
LOC123427652_1	LOC123427652
LOC123427653_1	LOC123427653
LOC123427654_1	LOC123427654
LOC123427655_1	LOC123427655
LOC123427656_1	LOC123427656
LOC123427659_2	LOC123427659
LOC123427659_1	LOC123427659
LOC123430739_1	LOC123430739
LOC123430743_1	LOC123430743
LOC123427663_1	LOC123427663
LOC123427665_1	LOC123427665
LOC123427666_1	LOC123427666
LOC123427667_1	LOC123427667
LOC123430746_1	LOC123430746
LOC123427669_1	LOC123427669
LOC123427670_1	LOC123427670
LOC123427672_1	LOC123427672
LOC123430747_1	LOC123430747
LOC123427676_1	LOC123427676
LOC123427677_1	LOC123427677
LOC123427678_1	LOC123427678
LOC123427680_1	LOC123427680
LOC123427681_1	LOC123427681
LOC123427683_1	LOC123427683
LOC123427683_2	LOC123427683
LOC123427684_1	LOC123427684
LOC123427685_1	LOC123427685
LOC123427686_1	LOC123427686
LOC123427687_1	LOC123427687
LOC123430749_1	LOC123430749
LOC123430750_1	LOC123430750
LOC123427688_1	LOC123427688
LOC123427689_1	LOC123427689
LOC123428731_1	LOC123428731
LOC123427698_1	LOC123427698
LOC123427699_1	LOC123427699
LOC123430752_1	LOC123430752
LOC123430753_1	LOC123430753
LOC123427700_1	LOC123427700
LOC123427701_1	LOC123427701
LOC123430755_1	LOC123430755
LOC123430760_1	LOC123430760
LOC123427704_1	LOC123427704
LOC123427705_1	LOC123427705
LOC123427706_1	LOC123427706
LOC123427707_1	LOC123427707
LOC123427708_1	LOC123427708
LOC123427709_1	LOC123427709
LOC123427711_1	LOC123427711
LOC123427710_1	LOC123427710
LOC123427712_1	LOC123427712
LOC123427713_1	LOC123427713
LOC123427714_1	LOC123427714
LOC123427715_1	LOC123427715
LOC123427716_1	LOC123427716
LOC123427718_1	LOC123427718
LOC123427722_1	LOC123427722
LOC123427723_1	LOC123427723
LOC123427724_1	LOC123427724
LOC123430762_1	LOC123430762
LOC123427725_1	LOC123427725
LOC123427726_1	LOC123427726
LOC123427727_1	LOC123427727
LOC123427728_1	LOC123427728
LOC123427730_1	LOC123427730
LOC123427733_1	LOC123427733
LOC123427734_1	LOC123427734
LOC123427735_1	LOC123427735
LOC123427736_1	LOC123427736
LOC123427737_1	LOC123427737
LOC123427738_1	LOC123427738
LOC123427739_1	LOC123427739
LOC123430767_1	LOC123430767
LOC123430768_1	LOC123430768
LOC123430769_1	LOC123430769
LOC123430770_1	LOC123430770
LOC123427741_1	LOC123427741
LOC123427742_1	LOC123427742
LOC123427743_1	LOC123427743
LOC123427744_1	LOC123427744
LOC123430771_1	LOC123430771
LOC123427745_1	LOC123427745
LOC123427749_1	LOC123427749
LOC123427751_1	LOC123427751
LOC123430774_1	LOC123430774
LOC123427755_1	LOC123427755
LOC123427756_1	LOC123427756
LOC123427759_1	LOC123427759
LOC123427760_1	LOC123427760
LOC123427761_1	LOC123427761
LOC123427762_1	LOC123427762
LOC123427764_1	LOC123427764
LOC123428746_1	LOC123428746
LOC123430776_1	LOC123430776
LOC123427769_1	LOC123427769
LOC123427770_1	LOC123427770
LOC123427771_1	LOC123427771
LOC123427772_1	LOC123427772
LOC123427774_1	LOC123427774
LOC123427777_1	LOC123427777
LOC123427776_1	LOC123427776
LOC123427778_2	LOC123427778
LOC123427778_1	LOC123427778
LOC123430778_1	LOC123430778
LOC123427779_1	LOC123427779
LOC123427780_1	LOC123427780
LOC123430780_1	LOC123430780
LOC123427781_1	LOC123427781
LOC123427782_1	LOC123427782
LOC123430782_1	LOC123430782
LOC123427785_1	LOC123427785
LOC123427786_1	LOC123427786
LOC123427787_1	LOC123427787
LOC123427788_1	LOC123427788
LOC123427789_1	LOC123427789
LOC123427789_2	LOC123427789
LOC123427790_1	LOC123427790
LOC123430786_1	LOC123430786
LOC123427791_1	LOC123427791
LOC123427792_1	LOC123427792
LOC123427794_1	LOC123427794
LOC123427795_1	LOC123427795
LOC123430787_1	LOC123430787
LOC123430788_1	LOC123430788
LOC123427796_1	LOC123427796
LOC123427797_1	LOC123427797
LOC123427800_1	LOC123427800
LOC123427798_1	LOC123427798
LOC123427801_1	LOC123427801
LOC123427802_1	LOC123427802
LOC123427803_1	LOC123427803
LOC123430790_2	LOC123430790
LOC123430790_1	LOC123430790
LOC123430791_1	LOC123430791
LOC123427805_1	LOC123427805
LOC123427806_1	LOC123427806
LOC123427809_1	LOC123427809
LOC123427808_1	LOC123427808
LOC123430794_1	LOC123430794
LOC123430800_1	LOC123430800
LOC123427813_1	LOC123427813
LOC123430801_1	LOC123430801
LOC123427814_1	LOC123427814
LOC123427815_1	LOC123427815
LOC123430803_1	LOC123430803
LOC123427818_2	LOC123427818
LOC123427818_1	LOC123427818
LOC123427820_1	LOC123427820
LOC123427822_1	LOC123427822
LOC123427823_1	LOC123427823
LOC123430809_1	LOC123430809
LOC123427829_1	LOC123427829
LOC123427830_1	LOC123427830
LOC123427831_1	LOC123427831
LOC123427832_1	LOC123427832
LOC123430810_1	LOC123430810
LOC123427834_1	LOC123427834
LOC123427836_1	LOC123427836
LOC123427840_1	LOC123427840
LOC123427842_1	LOC123427842
LOC123427846_1	LOC123427846
LOC123427847_1	LOC123427847
LOC123427849_1	LOC123427849
LOC123430812_1	LOC123430812
LOC123430813_1	LOC123430813
LOC123427851_1	LOC123427851
LOC123427854_1	LOC123427854
LOC123428771_1	LOC123428771
LOC123427855_1	LOC123427855
LOC123430814_1	LOC123430814
LOC123427856_1	LOC123427856
LOC123430816_1	LOC123430816
LOC123430818_1	LOC123430818
LOC123430819_1	LOC123430819
LOC123427857_1	LOC123427857
LOC123427858_1	LOC123427858
LOC123427859_1	LOC123427859
LOC123427860_1	LOC123427860
LOC123430820_1	LOC123430820
LOC123430821_1	LOC123430821
LOC123427861_1	LOC123427861
LOC123427862_1	LOC123427862
LOC123430822_1	LOC123430822
LOC123430823_1	LOC123430823
LOC123430824_1	LOC123430824
LOC123430825_1	LOC123430825
LOC123430829_1	LOC123430829
LOC123430830_1	LOC123430830
LOC123427864_1	LOC123427864
LOC123427866_1	LOC123427866
LOC123430834_1	LOC123430834
LOC123427867_1	LOC123427867
LOC123427870_1	LOC123427870
LOC123430837_1	LOC123430837
LOC123430838_1	LOC123430838
LOC123430840_1	LOC123430840
LOC123430841_1	LOC123430841
LOC123430842_1	LOC123430842
LOC123427872_1	LOC123427872
LOC123427873_1	LOC123427873
LOC123430843_1	LOC123430843
LOC123430844_1	LOC123430844
LOC123430846_1	LOC123430846
LOC123430847_1	LOC123430847
LOC123430848_1	LOC123430848
LOC123427875_2	LOC123427875
LOC123427875_1	LOC123427875
LOC123427876_1	LOC123427876
LOC123427877_1	LOC123427877
LOC123427879_1	LOC123427879
LOC123430851_1	LOC123430851
LOC123430852_1	LOC123430852
LOC123427881_1	LOC123427881
LOC123427883_1	LOC123427883
LOC123430855_1	LOC123430855
LOC123427884_1	LOC123427884
LOC123427885_1	LOC123427885
LOC123427886_1	LOC123427886
LOC123427888_1	LOC123427888
LOC123430860_1	LOC123430860
LOC123427891_1	LOC123427891
LOC123427892_1	LOC123427892
LOC123430863_1	LOC123430863
LOC123427898_1	LOC123427898
LOC123430864_1	LOC123430864
LOC123430865_1	LOC123430865
LOC123430868_1	LOC123430868
LOC123427899_1	LOC123427899
LOC123427900_1	LOC123427900
LOC123427901_1	LOC123427901
LOC123427902_1	LOC123427902
LOC123427903_1	LOC123427903
LOC123427904_1	LOC123427904
LOC123427905_1	LOC123427905
LOC123430872_1	LOC123430872
LOC123430872_2	LOC123430872
LOC123427906_1	LOC123427906
LOC123427907_1	LOC123427907
LOC123430878_1	LOC123430878
LOC123430879_1	LOC123430879
LOC123430880_1	LOC123430880
LOC123427908_1	LOC123427908
LOC123428785_1	LOC123428785
LOC123427909_1	LOC123427909
LOC123427910_1	LOC123427910
LOC123427911_1	LOC123427911
LOC123427923_1	LOC123427923
LOC123427922_2	LOC123427922
LOC123427922_1	LOC123427922
LOC123430887_1	LOC123430887
LOC123430888_1	LOC123430888
LOC123430889_1	LOC123430889
LOC123427928_1	LOC123427928
LOC123427927_1	LOC123427927
LOC123427926_1	LOC123427926
LOC123430896_1	LOC123430896
LOC123427932_1	LOC123427932
LOC123427937_1	LOC123427937
LOC123427935_1	LOC123427935
LOC123427938_1	LOC123427938
LOC123430897_1	LOC123430897
LOC123427941_1	LOC123427941
LOC123427944_1	LOC123427944
LOC123427945_1	LOC123427945
LOC123427946_1	LOC123427946
LOC123427948_1	LOC123427948
LOC123427949_1	LOC123427949
LOC123430900_1	LOC123430900
LOC123427950_1	LOC123427950
LOC123427950_2	LOC123427950
LOC123430901_1	LOC123430901
LOC123427952_1	LOC123427952
LOC123428794_1	LOC123428794
LOC123427953_1	LOC123427953
LOC123427954_1	LOC123427954
LOC123430902_1	LOC123430902
LOC123427955_1	LOC123427955
LOC123427956_1	LOC123427956
LOC123430905_1	LOC123430905
LOC123430906_1	LOC123430906
LOC123427957_2	LOC123427957
LOC123427957_1	LOC123427957
LOC123427958_1	LOC123427958
LOC123427958_2	LOC123427958
LOC123427959_1	LOC123427959
LOC123427962_1	LOC123427962
LOC123427960_1	LOC123427960
LOC123427963_1	LOC123427963
LOC123427965_1	LOC123427965
LOC123427964_1	LOC123427964
LOC123427967_1	LOC123427967
LOC123427971_1	LOC123427971
LOC123427972_1	LOC123427972
LOC123427973_1	LOC123427973
LOC123430908_1	LOC123430908
LOC123430909_1	LOC123430909
LOC123427974_1	LOC123427974
LOC123427975_1	LOC123427975
LOC123427976_1	LOC123427976
LOC123427978_1	LOC123427978
LOC123430912_1	LOC123430912
LOC123430913_1	LOC123430913
LOC123430918_1	LOC123430918
LOC123430919_1	LOC123430919
LOC123430920_1	LOC123430920
LOC123427987_1	LOC123427987
LOC123427986_1	LOC123427986
LOC123430922_1	LOC123430922
LOC123427990_1	LOC123427990
LOC123427991_1	LOC123427991
LOC123427992_1	LOC123427992
LOC123427995_1	LOC123427995
LOC123427996_1	LOC123427996
LOC123430924_1	LOC123430924
LOC123430928_1	LOC123430928
LOC123427997_1	LOC123427997
LOC123427998_1	LOC123427998
LOC123428000_2	LOC123428000
LOC123428000_1	LOC123428000
LOC123430929_1	LOC123430929
LOC123430931_1	LOC123430931
LOC123430933_1	LOC123430933
LOC123428004_1	LOC123428004
LOC123428005_1	LOC123428005
LOC123430935_1	LOC123430935
LOC123430936_1	LOC123430936
LOC123428006_1	LOC123428006
LOC123428007_1	LOC123428007
LOC123430937_1	LOC123430937
LOC123430939_1	LOC123430939
LOC123428009_1	LOC123428009
LOC123428010_2	LOC123428010
LOC123428010_1	LOC123428010
LOC123428011_1	LOC123428011
LOC123428012_1	LOC123428012
LOC123428013_1	LOC123428013
LOC123430941_1	LOC123430941
LOC123428014_1	LOC123428014
LOC123428818_1	LOC123428818
LOC123428017_1	LOC123428017
LOC123428015_1	LOC123428015
LOC123428018_1	LOC123428018
LOC123428019_1	LOC123428019
LOC123428021_1	LOC123428021
LOC123428022_1	LOC123428022
LOC123430946_1	LOC123430946
LOC123428026_1	LOC123428026
LOC123428027_1	LOC123428027
LOC123428028_1	LOC123428028
LOC123430955_1	LOC123430955
LOC123428030_1	LOC123428030
LOC123430958_1	LOC123430958
LOC123430959_1	LOC123430959
LOC123428034_1	LOC123428034
LOC123428036_1	LOC123428036
LOC123428033_1	LOC123428033
LOC123428035_1	LOC123428035
LOC123428038_1	LOC123428038
LOC123428037_1	LOC123428037
LOC123428041_1	LOC123428041
LOC123428039_1	LOC123428039
LOC123428040_1	LOC123428040
LOC123430965_1	LOC123430965
LOC123428044_1	LOC123428044
LOC123428045_1	LOC123428045
LOC123428046_1	LOC123428046
LOC123430966_1	LOC123430966
LOC123428050_1	LOC123428050
LOC123428051_1	LOC123428051
LOC123430975_1	LOC123430975
LOC123430976_1	LOC123430976
LOC123430977_1	LOC123430977
LOC123428052_1	LOC123428052
LOC123428052_2	LOC123428052
LOC123428053_1	LOC123428053
LOC123428056_1	LOC123428056
LOC123428057_1	LOC123428057
LOC123430978_1	LOC123430978
LOC123428059_1	LOC123428059
LOC123428058_1	LOC123428058
LOC123428061_1	LOC123428061
LOC123428064_1	LOC123428064
LOC123428062_1	LOC123428062
LOC123428063_1	LOC123428063
LOC123428066_1	LOC123428066
LOC123430980_1	LOC123430980
LOC123428067_1	LOC123428067
LOC123428068_1	LOC123428068
LOC123430984_1	LOC123430984
LOC123428069_1	LOC123428069
LOC123428071_1	LOC123428071
LOC123428073_1	LOC123428073
LOC123430985_1	LOC123430985
LOC123428075_1	LOC123428075
LOC123428076_1	LOC123428076
LOC123428077_1	LOC123428077
LOC123430988_1	LOC123430988
LOC123428078_1	LOC123428078
LOC123428080_1	LOC123428080
LOC123428079_1	LOC123428079
LOC123430993_1	LOC123430993
LOC123428084_1	LOC123428084
LOC123428089_1	LOC123428089
LOC123428090_1	LOC123428090
LOC123431001_1	LOC123431001
LOC123431002_1	LOC123431002
LOC123428091_1	LOC123428091
LOC123431004_1	LOC123431004
LOC123428094_1	LOC123428094
LOC123431008_1	LOC123431008
LOC123431009_1	LOC123431009
LOC123428095_1	LOC123428095
LOC123428096_1	LOC123428096
LOC123428097_1	LOC123428097
LOC123428852_1	LOC123428852
LOC123428098_2	LOC123428098
LOC123428098_1	LOC123428098
LOC123428099_1	LOC123428099
LOC123428100_1	LOC123428100
LOC123431016_1	LOC123431016
LOC123428102_1	LOC123428102
LOC123428104_1	LOC123428104
LOC123431017_1	LOC123431017
LOC123428105_1	LOC123428105
LOC123428106_1	LOC123428106
LOC123428108_1	LOC123428108
LOC123431020_1	LOC123431020
LOC123428110_1	LOC123428110
LOC123428114_1	LOC123428114
LOC123428113_1	LOC123428113
LOC123428115_1	LOC123428115
LOC123428116_1	LOC123428116
LOC123428118_1	LOC123428118
LOC123428119_1	LOC123428119
LOC123428120_1	LOC123428120
LOC123428128_1	LOC123428128
LOC123428129_1	LOC123428129
LOC123428130_1	LOC123428130
LOC123428131_1	LOC123428131
LOC123428131_2	LOC123428131
LOC123428133_1	LOC123428133
LOC123428135_1	LOC123428135
LOC123428136_1	LOC123428136
LOC123431035_1	LOC123431035
LOC123428137_1	LOC123428137
LOC123431037_1	LOC123431037
LOC123428142_1	LOC123428142
LOC123431038_1	LOC123431038
LOC123428143_1	LOC123428143
LOC123428144_1	LOC123428144
LOC123431039_1	LOC123431039
LOC123428148_2	LOC123428148
LOC123428148_1	LOC123428148
LOC123428150_1	LOC123428150
LOC123428152_1	LOC123428152
LOC123431042_1	LOC123431042
LOC123428153_1	LOC123428153
LOC123428154_1	LOC123428154
LOC123431045_1	LOC123431045
LOC123428156_1	LOC123428156
LOC123428157_1	LOC123428157
LOC123428159_1	LOC123428159
LOC123428161_1	LOC123428161
LOC123428162_1	LOC123428162
LOC123428163_1	LOC123428163
LOC123428164_1	LOC123428164
LOC123431056_1	LOC123431056
LOC123428166_1	LOC123428166
LOC123428168_1	LOC123428168
LOC123428169_1	LOC123428169
LOC123431057_1	LOC123431057
LOC123428171_1	LOC123428171
LOC123428172_1	LOC123428172
LOC123431058_1	LOC123431058
LOC123428173_1	LOC123428173
LOC123428174_1	LOC123428174
LOC123428176_1	LOC123428176
LOC123428178_1	LOC123428178
LOC123431059_1	LOC123431059
LOC123431063_1	LOC123431063
LOC123431064_1	LOC123431064
LOC123428181_1	LOC123428181
LOC123428180_1	LOC123428180
LOC123431065_1	LOC123431065
LOC123428184_1	LOC123428184
LOC123428185_1	LOC123428185
LOC123428186_1	LOC123428186
LOC123428189_1	LOC123428189
LOC123428190_1	LOC123428190
LOC123428192_1	LOC123428192
LOC123428194_1	LOC123428194
LOC123428197_1	LOC123428197
LOC123431070_1	LOC123431070
LOC123431071_1	LOC123431071
LOC123431072_1	LOC123431072
LOC123431083_1	LOC123431083
LOC123428206_1	LOC123428206
LOC123428207_1	LOC123428207
LOC123428211_1	LOC123428211
LOC123428210_1	LOC123428210
LOC123428212_1	LOC123428212
LOC123431105_1	LOC123431105
LOC123431105_2	LOC123431105
LOC123428213_1	LOC123428213
LOC123431110_1	LOC123431110
LOC123431111_1	LOC123431111
LOC123431112_1	LOC123431112
LOC123428215_1	LOC123428215
LOC123428216_1	LOC123428216
LOC123428220_1	LOC123428220
LOC123428218_1	LOC123428218
LOC123431114_1	LOC123431114
LOC123428221_2	LOC123428221
LOC123428221_1	LOC123428221
LOC123428223_1	LOC123428223
LOC123428224_1	LOC123428224
LOC123431115_1	LOC123431115
LOC123428225_1	LOC123428225
LOC123428229_1	LOC123428229
LOC123428228_1	LOC123428228
LOC123428227_1	LOC123428227
LOC123428231_1	LOC123428231
LOC123428230_1	LOC123428230
LOC123428233_1	LOC123428233
LOC123431121_1	LOC123431121
LOC123431122_1	LOC123431122
LOC123428239_1	LOC123428239
LOC123428238_1	LOC123428238
LOC123428240_1	LOC123428240
LOC123428241_1	LOC123428241
LOC123428242_1	LOC123428242
LOC123428243_1	LOC123428243
LOC123431127_1	LOC123431127
LOC123428244_1	LOC123428244
LOC123431128_1	LOC123431128
LOC123431129_1	LOC123431129
LOC123431130_1	LOC123431130
LOC123431131_1	LOC123431131
LOC123431133_1	LOC123431133
LOC123431136_1	LOC123431136
LOC123431139_1	LOC123431139
LOC123428247_1	LOC123428247
LOC123431141_1	LOC123431141
LOC123428248_1	LOC123428248
LOC123431144_1	LOC123431144
LOC123431146_1	LOC123431146
LOC123431150_1	LOC123431150
LOC123428256_2	LOC123428256
LOC123428256_1	LOC123428256
LOC123428255_1	LOC123428255
LOC123428258_1	LOC123428258
LOC123431154_1	LOC123431154
LOC123431158_1	LOC123431158
LOC123428270_1	LOC123428270
LOC123428269_1	LOC123428269
LOC123428268_1	LOC123428268
LOC123428273_1	LOC123428273
LOC123428274_1	LOC123428274
LOC123428279_1	LOC123428279
LOC123431163_1	LOC123431163
LOC123431165_1	LOC123431165
LOC123428280_1	LOC123428280
LOC123428281_1	LOC123428281
LOC123428285_1	LOC123428285
LOC123428284_1	LOC123428284
LOC123428287_1	LOC123428287
LOC123428291_1	LOC123428291
LOC123428292_1	LOC123428292
LOC123431166_1	LOC123431166
LOC123431167_1	LOC123431167
LOC123428295_1	LOC123428295
LOC123428296_1	LOC123428296
LOC123428298_1	LOC123428298
LOC123428299_1	LOC123428299
